================ Training Loss (Sat Mar 14 03:14:17 2026) ================
[Rank 0] (epoch: 1, iters: 2800, time: 0.105, data: 0.003) , D_A: 0.295, G_A: 1.143, cycle_A: 0.238, idt_A: 0.602, D_B: 0.231, G_B: 0.169, cycle_B: 1.199, idt_B: 0.101

[Rank 0] (epoch: 1, iters: 2900, time: 0.103, data: 0.003) , D_A: 0.444, G_A: 0.517, cycle_A: 0.155, idt_A: 0.752, D_B: 0.167, G_B: 0.355, cycle_B: 1.832, idt_B: 0.073

[Rank 0] (epoch: 2, iters: 25, time: 0.099, data: 0.003) , D_A: 0.285, G_A: 0.263, cycle_A: 0.217, idt_A: 1.451, D_B: 0.255, G_B: 0.237, cycle_B: 1.518, idt_B: 0.057

[Rank 0] (epoch: 2, iters: 125, time: 0.106, data: 0.003) , D_A: 0.218, G_A: 0.380, cycle_A: 0.204, idt_A: 0.414, D_B: 0.039, G_B: 0.202, cycle_B: 0.890, idt_B: 0.080

[Rank 0] (epoch: 2, iters: 225, time: 0.385, data: 0.004) , D_A: 0.090, G_A: 0.710, cycle_A: 0.149, idt_A: 0.488, D_B: 0.134, G_B: 0.826, cycle_B: 0.894, idt_B: 0.061

[Rank 0] (epoch: 2, iters: 325, time: 0.104, data: 0.002) , D_A: 0.244, G_A: 0.184, cycle_A: 0.192, idt_A: 0.546, D_B: 0.069, G_B: 0.276, cycle_B: 1.136, idt_B: 0.078

[Rank 0] (epoch: 2, iters: 425, time: 0.105, data: 0.003) , D_A: 0.127, G_A: 0.197, cycle_A: 0.143, idt_A: 0.597, D_B: 0.104, G_B: 0.071, cycle_B: 1.443, idt_B: 0.065

[Rank 0] (epoch: 2, iters: 525, time: 0.106, data: 0.004) , D_A: 0.090, G_A: 0.278, cycle_A: 0.125, idt_A: 0.404, D_B: 0.259, G_B: 0.259, cycle_B: 0.699, idt_B: 0.071

[Rank 0] (epoch: 2, iters: 625, time: 0.105, data: 0.003) , D_A: 0.179, G_A: 0.381, cycle_A: 0.153, idt_A: 0.633, D_B: 0.144, G_B: 0.312, cycle_B: 1.411, idt_B: 0.099

[Rank 0] (epoch: 2, iters: 725, time: 0.104, data: 0.004) , D_A: 0.264, G_A: 0.299, cycle_A: 0.144, idt_A: 0.553, D_B: 0.435, G_B: 0.174, cycle_B: 1.168, idt_B: 0.105

[Rank 0] (epoch: 2, iters: 825, time: 0.104, data: 0.004) , D_A: 0.065, G_A: 0.532, cycle_A: 0.152, idt_A: 0.351, D_B: 0.146, G_B: 0.319, cycle_B: 0.667, idt_B: 0.067

[Rank 0] (epoch: 2, iters: 925, time: 0.107, data: 0.003) , D_A: 0.177, G_A: 0.188, cycle_A: 0.239, idt_A: 0.372, D_B: 0.082, G_B: 0.119, cycle_B: 0.887, idt_B: 0.065

[Rank 0] (epoch: 2, iters: 1025, time: 0.412, data: 0.004) , D_A: 0.127, G_A: 0.211, cycle_A: 0.114, idt_A: 0.450, D_B: 0.227, G_B: 0.270, cycle_B: 0.982, idt_B: 0.053

[Rank 0] (epoch: 2, iters: 1125, time: 0.104, data: 0.002) , D_A: 0.181, G_A: 0.332, cycle_A: 0.139, idt_A: 0.352, D_B: 0.227, G_B: 0.134, cycle_B: 0.848, idt_B: 0.061

[Rank 0] (epoch: 2, iters: 1225, time: 0.093, data: 0.003) , D_A: 0.109, G_A: 0.415, cycle_A: 0.568, idt_A: 0.452, D_B: 0.115, G_B: 0.343, cycle_B: 0.968, idt_B: 0.257

[Rank 0] (epoch: 2, iters: 1325, time: 0.105, data: 0.003) , D_A: 0.332, G_A: 0.640, cycle_A: 0.147, idt_A: 0.513, D_B: 0.078, G_B: 1.238, cycle_B: 1.166, idt_B: 0.063

[Rank 0] (epoch: 2, iters: 1425, time: 0.106, data: 0.003) , D_A: 0.238, G_A: 0.411, cycle_A: 0.209, idt_A: 0.362, D_B: 0.176, G_B: 0.467, cycle_B: 0.894, idt_B: 0.069

[Rank 0] (epoch: 2, iters: 1525, time: 0.105, data: 0.003) , D_A: 0.195, G_A: 0.489, cycle_A: 0.150, idt_A: 0.352, D_B: 0.051, G_B: 0.363, cycle_B: 0.927, idt_B: 0.063

[Rank 0] (epoch: 2, iters: 1625, time: 0.103, data: 0.003) , D_A: 0.151, G_A: 0.464, cycle_A: 0.134, idt_A: 0.353, D_B: 0.254, G_B: 0.351, cycle_B: 1.275, idt_B: 0.040

[Rank 0] (epoch: 2, iters: 1725, time: 0.105, data: 0.003) , D_A: 0.134, G_A: 0.114, cycle_A: 0.139, idt_A: 2.021, D_B: 0.252, G_B: 0.453, cycle_B: 3.028, idt_B: 0.053

[Rank 0] (epoch: 2, iters: 1825, time: 0.104, data: 0.003) , D_A: 0.221, G_A: 0.399, cycle_A: 0.139, idt_A: 0.758, D_B: 0.140, G_B: 0.179, cycle_B: 1.750, idt_B: 0.052

[Rank 0] (epoch: 2, iters: 1925, time: 0.088, data: 0.003) , D_A: 0.353, G_A: 0.358, cycle_A: 0.170, idt_A: 0.736, D_B: 0.030, G_B: 1.190, cycle_B: 1.364, idt_B: 0.088

[Rank 0] (epoch: 2, iters: 2025, time: 0.112, data: 0.003) , D_A: 0.244, G_A: 0.286, cycle_A: 0.104, idt_A: 0.726, D_B: 0.098, G_B: 0.134, cycle_B: 1.568, idt_B: 0.036

[Rank 0] (epoch: 2, iters: 2125, time: 0.103, data: 0.003) , D_A: 0.228, G_A: 0.411, cycle_A: 0.198, idt_A: 0.578, D_B: 0.068, G_B: 0.555, cycle_B: 1.377, idt_B: 0.071

[Rank 0] (epoch: 2, iters: 2225, time: 0.105, data: 0.003) , D_A: 0.263, G_A: 0.265, cycle_A: 0.163, idt_A: 0.601, D_B: 0.304, G_B: 0.260, cycle_B: 1.260, idt_B: 0.040

[Rank 0] (epoch: 2, iters: 2325, time: 0.105, data: 0.004) , D_A: 0.254, G_A: 0.205, cycle_A: 0.138, idt_A: 0.365, D_B: 0.123, G_B: 0.720, cycle_B: 0.942, idt_B: 0.058

[Rank 0] (epoch: 2, iters: 2425, time: 0.103, data: 0.003) , D_A: 0.202, G_A: 0.164, cycle_A: 0.095, idt_A: 0.680, D_B: 0.112, G_B: 0.703, cycle_B: 1.442, idt_B: 0.035

[Rank 0] (epoch: 2, iters: 2525, time: 0.087, data: 0.003) , D_A: 0.208, G_A: 0.470, cycle_A: 0.081, idt_A: 0.314, D_B: 0.020, G_B: 1.161, cycle_B: 0.724, idt_B: 0.036

[Rank 0] (epoch: 2, iters: 2625, time: 0.103, data: 0.002) , D_A: 0.275, G_A: 0.335, cycle_A: 0.265, idt_A: 0.657, D_B: 0.019, G_B: 1.045, cycle_B: 1.201, idt_B: 0.045

[Rank 0] (epoch: 2, iters: 2725, time: 0.104, data: 0.003) , D_A: 0.205, G_A: 0.312, cycle_A: 0.117, idt_A: 0.296, D_B: 0.062, G_B: 1.156, cycle_B: 0.697, idt_B: 0.040

[Rank 0] (epoch: 2, iters: 2825, time: 0.069, data: 0.004) , D_A: 0.239, G_A: 0.171, cycle_A: 0.104, idt_A: 0.388, D_B: 0.089, G_B: 0.809, cycle_B: 0.881, idt_B: 0.041

[Rank 0] (epoch: 2, iters: 2925, time: 0.101, data: 0.002) , D_A: 0.089, G_A: 0.260, cycle_A: 0.215, idt_A: 0.417, D_B: 0.027, G_B: 0.826, cycle_B: 1.001, idt_B: 0.077

[Rank 0] (epoch: 3, iters: 50, time: 0.367, data: 0.004) , D_A: 0.340, G_A: 0.153, cycle_A: 0.118, idt_A: 0.518, D_B: 0.030, G_B: 0.671, cycle_B: 1.434, idt_B: 0.043

[Rank 0] (epoch: 3, iters: 150, time: 0.104, data: 0.002) , D_A: 0.288, G_A: 0.128, cycle_A: 0.196, idt_A: 0.402, D_B: 0.016, G_B: 0.936, cycle_B: 0.672, idt_B: 0.069

[Rank 0] (epoch: 3, iters: 250, time: 0.106, data: 0.004) , D_A: 0.213, G_A: 0.574, cycle_A: 0.119, idt_A: 0.264, D_B: 0.004, G_B: 1.020, cycle_B: 0.602, idt_B: 0.040

[Rank 0] (epoch: 3, iters: 350, time: 0.093, data: 0.004) , D_A: 0.044, G_A: 0.461, cycle_A: 0.115, idt_A: 0.782, D_B: 0.032, G_B: 0.589, cycle_B: 1.215, idt_B: 0.045

[Rank 0] (epoch: 3, iters: 450, time: 0.103, data: 0.003) , D_A: 0.192, G_A: 0.207, cycle_A: 0.125, idt_A: 0.708, D_B: 0.162, G_B: 0.876, cycle_B: 1.254, idt_B: 0.045

[Rank 0] (epoch: 3, iters: 550, time: 0.105, data: 0.002) , D_A: 0.047, G_A: 0.408, cycle_A: 0.162, idt_A: 0.550, D_B: 0.038, G_B: 0.990, cycle_B: 0.810, idt_B: 0.049

[Rank 0] (epoch: 3, iters: 650, time: 0.103, data: 0.004) , D_A: 0.222, G_A: 0.160, cycle_A: 0.181, idt_A: 0.445, D_B: 0.005, G_B: 0.981, cycle_B: 0.838, idt_B: 0.074

[Rank 0] (epoch: 3, iters: 750, time: 0.104, data: 0.004) , D_A: 0.123, G_A: 0.147, cycle_A: 0.104, idt_A: 0.349, D_B: 0.005, G_B: 0.998, cycle_B: 0.869, idt_B: 0.039

[Rank 0] (epoch: 3, iters: 850, time: 0.105, data: 0.003) , D_A: 0.171, G_A: 0.339, cycle_A: 0.195, idt_A: 0.481, D_B: 0.090, G_B: 1.201, cycle_B: 1.006, idt_B: 0.105

[Rank 0] (epoch: 3, iters: 950, time: 0.104, data: 0.003) , D_A: 0.330, G_A: 0.157, cycle_A: 0.209, idt_A: 0.399, D_B: 0.145, G_B: 0.889, cycle_B: 0.942, idt_B: 0.176

[Rank 0] (epoch: 3, iters: 1050, time: 0.105, data: 0.002) , D_A: 0.423, G_A: 0.963, cycle_A: 0.160, idt_A: 0.382, D_B: 0.004, G_B: 0.919, cycle_B: 0.832, idt_B: 0.077

[Rank 0] (epoch: 3, iters: 1150, time: 0.104, data: 0.003) , D_A: 0.231, G_A: 0.265, cycle_A: 0.111, idt_A: 0.288, D_B: 0.035, G_B: 0.755, cycle_B: 0.492, idt_B: 0.061

[Rank 0] (epoch: 3, iters: 1250, time: 0.104, data: 0.003) , D_A: 0.128, G_A: 0.204, cycle_A: 0.184, idt_A: 0.403, D_B: 0.006, G_B: 0.900, cycle_B: 0.866, idt_B: 0.061

[Rank 0] (epoch: 3, iters: 1350, time: 0.103, data: 0.003) , D_A: 0.247, G_A: 0.275, cycle_A: 0.138, idt_A: 0.292, D_B: 0.004, G_B: 1.036, cycle_B: 0.678, idt_B: 0.066

[Rank 0] (epoch: 3, iters: 1450, time: 0.110, data: 0.003) , D_A: 0.238, G_A: 0.159, cycle_A: 0.151, idt_A: 0.275, D_B: 0.008, G_B: 0.969, cycle_B: 0.655, idt_B: 0.044

[Rank 0] (epoch: 3, iters: 1550, time: 0.104, data: 0.004) , D_A: 0.356, G_A: 0.790, cycle_A: 0.209, idt_A: 0.319, D_B: 0.236, G_B: 0.895, cycle_B: 1.045, idt_B: 0.093

[Rank 0] (epoch: 3, iters: 1650, time: 0.102, data: 0.004) , D_A: 0.199, G_A: 0.388, cycle_A: 0.126, idt_A: 0.491, D_B: 0.007, G_B: 0.869, cycle_B: 1.079, idt_B: 0.056

[Rank 0] (epoch: 3, iters: 1750, time: 0.105, data: 0.005) , D_A: 0.105, G_A: 0.119, cycle_A: 0.151, idt_A: 0.804, D_B: 0.003, G_B: 0.949, cycle_B: 1.532, idt_B: 0.055

[Rank 0] (epoch: 3, iters: 1850, time: 0.105, data: 0.003) , D_A: 0.170, G_A: 0.353, cycle_A: 0.119, idt_A: 0.399, D_B: 0.003, G_B: 0.885, cycle_B: 0.960, idt_B: 0.034

[Rank 0] (epoch: 3, iters: 1950, time: 0.109, data: 0.004) , D_A: 0.309, G_A: 0.577, cycle_A: 0.136, idt_A: 0.495, D_B: 0.003, G_B: 1.034, cycle_B: 1.004, idt_B: 0.045

[Rank 0] (epoch: 3, iters: 2050, time: 0.397, data: 0.003) , D_A: 0.311, G_A: 0.284, cycle_A: 0.092, idt_A: 0.311, D_B: 0.013, G_B: 1.144, cycle_B: 0.726, idt_B: 0.033

[Rank 0] (epoch: 3, iters: 2150, time: 0.103, data: 0.003) , D_A: 0.243, G_A: 0.166, cycle_A: 0.109, idt_A: 0.595, D_B: 0.005, G_B: 0.987, cycle_B: 1.358, idt_B: 0.040

[Rank 0] (epoch: 3, iters: 2250, time: 0.103, data: 0.004) , D_A: 0.152, G_A: 0.291, cycle_A: 0.108, idt_A: 0.511, D_B: 0.004, G_B: 0.959, cycle_B: 1.235, idt_B: 0.038

